,0,1,2,3
0,0.06333333333333332,0.19,0.12172172172172173,0.24713017941528329
1,0.28500000000000003,0.5424988897237245,0.9566109737188169,1.4988326806694132
2,0.8278571428571428,1.0787270202080708,2.3819904217943426,1.9397719021495592
3,0.8278571428571428,1.0787270202080708,2.932431598264931,1.8777142872368944
4,0.8278571428571428,1.0787270202080708,3.1200859192525856,1.6823218127916684
5,0.8278571428571428,1.0787270202080708,3.056417488917489,1.73065576806906
6,0.8859126984126983,1.099167027690471,3.8224429751880726,1.092664293594905
7,0.8859126984126983,1.099167027690471,3.878850970484957,0.9786001461472437
8,0.8859126984126983,1.099167027690471,3.9014833234261337,0.9749247259514912
9,1.1573412698412697,1.1791120994080764,3.8929247648675753,0.8656091367349614
10,1.428769841269841,1.193773677211735,3.908013000161693,0.8659520746020882
11,1.677738095238095,1.148157002090188,3.915468087134754,0.8357400586142428
12,1.657632275132275,1.131468699323362,3.964802496824556,0.8248179695634457
13,1.768425925925926,1.0405739965795016,4.015840726931414,0.7876566409071862
14,1.768425925925926,1.0405739965795016,4.015840726931414,0.7876566409071862
15,1.768425925925926,1.0405739965795016,4.021118504709191,0.790607706015155
16,1.79984126984127,1.0266412580608293,4.032400103768568,0.7691904261764468
17,2.0668716931216933,0.8379401180210724,4.055970776198366,0.7124872957179519
18,2.0686195286195286,0.8370654195471754,4.1336995389997835,0.7744651273340717
19,2.069784752284752,0.8365000394696007,4.130703446015265,0.780256172129087
20,2.069784752284752,0.8365000394696007,4.2616156081774275,0.8049128777752023
21,2.069784752284752,0.8365000394696007,4.256579844900923,0.8152913907331045
22,2.069784752284752,0.8365000394696007,4.262678117543313,0.8130018778405387
23,2.069784752284752,0.8365000394696007,4.246637812532421,0.8375179351654626
24,2.034070466570466,0.8155833034517747,4.246637812532421,0.8375179351654626
25,2.034070466570466,0.8155833034517747,4.250259816889718,0.7942928346582029
26,2.034070466570466,0.8155833034517747,4.255286271916174,0.7947355488005158
27,2.043231842231842,0.8005202853937342,4.27837036182318,0.7742811226332595
28,2.034749699374699,0.7937860533158207,4.275223115550934,0.77083287544235
29,2.034749699374699,0.7937860533158207,4.299467062568573,0.7343550305407063
30,2.0578485449735444,0.7861310641935099,4.311610656651506,0.7221369347723587
31,2.0628749999999996,0.7891814247364553,4.305453249244098,0.718389756838569
32,2.0628749999999996,0.7891814247364553,4.306172946213796,0.7187517450470513
33,2.3343035714285714,0.40745811694875916,4.318808261001889,0.7154831946623309
34,2.2974146138253277,0.41330224634354557,4.326943297261924,0.7131847151995367
35,2.3120759894867033,0.3989767480913403,4.3327075368803305,0.7112203080075422
36,2.3008061482168625,0.3932666918572096,4.540461854613641,0.6609911664287675
37,2.3137955662062804,0.3845447436808907,4.535996042647828,0.6619679652050307
38,2.3062823386930527,0.3825233347455146,4.536518020669806,0.6620809321649249
39,2.3062823386930527,0.3825233347455146,4.536970401622187,0.6621818167071176
40,2.311308793719508,0.38552806655482874,4.537422782574568,0.6622823768768494
41,2.314324666735381,0.3876014124698963,4.542696049431169,0.6594210951102952
42,2.314324666735381,0.3876014124698963,4.54520651515592,0.6589150771240799
43,2.31690781110424,0.35676760517204265,4.54520651515592,0.6589150771240799
44,2.305003049199478,0.35721234163679505,4.542601458175863,0.6604639252091077
45,2.3175639043496186,0.33642622966588376,4.545469728940959,0.6526296339183184
46,2.3175639043496186,0.33642622966588376,4.545469728940959,0.6526296339183184
47,2.3175639043496186,0.33642622966588376,4.5495453462249085,0.6501991328175031
48,2.3192603329210475,0.33803364074165243,4.5499411795582425,0.6502836895167878
49,2.3241639610389613,0.33839322766748353,4.547211945889467,0.6424685888222877
50,2.3241639610389613,0.33839322766748353,4.6296198525706584,0.642689941614141
51,2.3182115800865803,0.34037256313682174,4.631834326323122,0.6363551125553527
52,2.315219957511624,0.34107794431085525,4.634630978317253,0.6356832513486618
53,2.31393247955748,0.34279018027029495,4.636300399274936,0.6367358823005939
54,2.3147403026867313,0.3436079876112335,4.636855954830492,0.6367451692207572
55,2.3111688741153027,0.3451867319056719,4.636855954830492,0.6367451692207572
56,2.3102240517419093,0.34770806192981746,4.639027226631393,0.6313318042100543
57,2.298160559678417,0.3353533324411225,4.633097442680777,0.6290010148209149
58,2.296115964062393,0.33848451508229316,4.635358024691358,0.6282726104513878
59,2.295021151137223,0.34007854130973825,4.633630028554632,0.6346475719321418
60,2.295021151137223,0.34007854130973825,4.633630028554632,0.6346475719321418
61,2.2882870241530955,0.350993260257101,4.635203062369729,0.6301554514257441
62,2.291971187212259,0.3457886435598366,4.636639310635688,0.6260568667159483
63,2.292442417370989,0.3463088633051694,4.63840825249853,0.6223161948421991
64,2.291180134680135,0.34773685193657167,4.6404333847736625,0.6216968344271296
65,2.2856425307496737,0.34887908585704935,4.640844640184918,0.621710686892864
66,2.2885898611970044,0.3450052789044784,4.6420558762225435,0.6182496912148273
67,2.2885898611970044,0.3450052789044784,4.643880551547218,0.617723872532292
68,2.2910013133811837,0.3419732343145551,4.644998615581949,0.6145248236904585
69,2.2910013133811837,0.3419732343145551,4.644998615581949,0.6145248236904585
