,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.013075344000000013,0.08208,19.0,0.0,0.0,0.0022460581324800022,0.0,0.0005006880000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285344133903539,0.1953894818049324,0.0,0.0,0.0,0.007991996333996517,0.0,0.004981782699100397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.015078096000000018,0.12038399999999999,19.0,0.0,0.0,0.007260568980480006,0.0,0.0010013760000000004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043362523746535646,0.2266755772993641,0.0,0.0,0.0,0.03401605393593858,0.0,0.0070096320000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.021707861760000023,0.158688,19.0,0.0,0.0,0.015544082580480005,0.0,0.0010013760000000004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06168041898001227,0.24829859495373716,0.0,0.0,0.0,0.0637267515829626,0.0,0.0070096320000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.025230735360000024,0.175104,19.0,0.0,0.0,0.015544082580480005,0.0,0.0015020640000000007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000537919488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06526597322505519,0.2552557501487479,0.0,0.0,0.0,0.0637267515829626,0.0,0.008541097455427145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003325064125990971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.02557136736000002,0.18057600000000001,19.0,0.0,0.0,0.013675600430254498,0.0,0.0015020640000000007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000663994368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06522227729159955,0.25730039919129544,0.0,0.0,0.0,0.07691705767540333,0.0,0.008541097455427145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035346863840357893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02557136736000002,0.18057600000000001,19.0,0.0,0.0,0.013806571309269284,0.0,-0.0006032879999999963,10.0,0.0,0.0,0.0,-0.003509999999999999,0.0,0.0,0.0007578594456929371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06522227729159955,0.25730039919129544,0.0,0.0,0.0,0.07693833155917858,0.0,0.022761662724472814,0.0,0.0,0.0,0.0,0.03492405904244235,0.0,0.0,0.004313510199365447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.023809109760000023,0.18057600000000001,19.0,0.0,0.0,0.04921397052674875,0.0,-0.00010259999999999603,10.0,0.0,0.0,0.0,-0.003509999999999999,0.0,0.0,0.0008839343256929372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820206566574376,0.25730039919129544,0.0,0.0,0.0,0.26162778050074315,0.0,0.023313420318949313,0.0,0.0,0.0,0.0,0.03492405904244235,0.0,0.0,0.004470891278483402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.020589932160000025,0.19111124160000004,19.0,0.0,0.018000000000000002,0.08165005203876773,0.0,-0.00010259999999999603,10.0,-0.007019999999999998,0.0,0.0,-0.003509999999999999,0.0,0.0,0.0009548514300150115,-0.0017517599999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07635941726021044,0.2701477017663661,0.0,0.0,0.1790977386791916,0.3320793468819464,0.0,0.023313420318949313,0.0,0.04913999999999998,0.0,0.0,0.03492405904244235,0.0,0.0,0.004706332342150187,0.017429791928258918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.02219131296000003,0.19111124160000004,19.0,0.0,0.0288,0.1171085510765295,0.0,-0.00010259999999999603,10.0,-0.004139999999999996,0.0,0.002722079450880001,-0.003509999999999999,0.0,0.0,0.001591723939455012,-0.0017517599999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07758023966477884,0.2701477017663661,0.0,0.0,0.2865563818867066,0.4097869003234316,0.0,0.023313420318949313,0.0,0.05723915093709897,0.0,0.027084348564316876,0.03492405904244235,0.0,0.0,0.005583044231824478,0.017429791928258918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
