,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
10,0.0,0.0,19.0,7.12820980224,0.0,-0.01628001683711995,0.0,0.0,10.0,0.17367163321947426,0.0,0.0,0.0,0.06358608000000002,0.0,0.0,0.0,-0.014536367999999987,0.0,0.0,0.0,0.0,0.0009372713007701655,0.0,0.0,0.0,0.0,1.650700305145991,0.0,0.08187675479268393,0.0,0.0,0.0,0.6095838268309746,0.0,0.0,0.0,0.22729002263468057,0.0,0.0,0.0,0.08301789072357217,0.0,0.0,0.0,0.0,0.005770050327963549,0.0
11,0.0,0.0,19.0,7.41083455296,0.0,-0.015779328837119952,0.0,0.0,10.0,0.17540297224163454,0.0,0.0,0.0,0.08010489600000001,0.0,0.0,0.0,-0.014659487999999983,0.0,0.0,0.0,0.0,0.0009372713007701655,0.0,0.0,0.0,0.0,1.4731554733933436,0.0,0.08212748353859768,0.0,0.0,0.0,0.6224263862688539,0.0,0.0,0.0,0.27714880431754857,0.0,0.0,0.0,0.08300536994580682,0.0,0.0,0.0,0.0,0.005770050327963549,0.0
12,0.0,0.0,19.0,7.6550578801919995,0.0,-0.015779328837119952,0.0,0.0,10.0,0.19936923698091286,0.0,0.0,0.0,0.09868089600000003,0.0,0.0,0.0,-0.014659487999999983,0.0,0.0,0.0,0.0,0.0009372713007701655,0.0,0.0,0.0,0.0,1.251157043164244,0.0,0.08212748353859768,0.0,0.0,0.0,0.7190404012156476,0.0,0.0,0.0,0.29245099224050314,0.0,0.0,0.0,0.08300536994580682,0.0,0.0,0.0,0.0,0.005770050327963549,0.0
13,0.0,0.0,19.0,7.852164420096001,0.0,-0.017532278565119946,0.0,0.0,10.0,0.2203487013720487,0.0,0.0,0.0,0.12782361600000003,0.0,0.0,0.0,-0.015637859999999983,0.0,0.0,0.0,0.0,0.0009628838328917655,0.0,0.0,0.0,0.0,0.9202568923972444,0.0,0.0930711627229682,0.0,0.0,0.0,0.7861842916228017,0.0,0.0,0.0,0.3576062062570253,0.0,0.0,0.0,0.08344727734948094,0.0,0.0,0.0,0.0,0.005817168288268408,0.0
14,0.0,0.0,19.0,7.986228420095999,0.0,-0.01907650213631994,0.0,0.0,10.0,0.2448287013720487,0.0,0.0,0.0,0.165321216,0.0,0.0,0.0,-0.01452913199999998,0.0,0.0,0.0,0.0,0.0016996809952215983,0.0,0.0,0.0,0.0,0.8220832012930007,0.0,0.09404345714784275,0.0,0.0,0.0,0.8249982045891199,0.0,0.0,0.0,0.3828084184198919,0.0,0.0,0.0,0.08437904279823143,0.0,0.0,0.0,0.0,0.01251880005326386,0.0
15,0.0,0.00330273504,19.0,8.137071345024001,0.0,-0.01907650213631994,0.0,0.0,10.0,0.2775167013720487,0.0,0.0,0.0,0.18862329600000002,0.0,0.0,0.0,-0.012653215199999974,0.0,0.0,0.0,-0.0014731199999999988,0.0018050889952215985,0.0,0.0,0.0328617987289183,0.0,0.7135522034413898,0.0,0.09404345714784275,0.0,0.0,0.0,0.8805890037073891,0.0,0.0,0.0,0.4366347528829948,0.0,0.0,0.0,0.08827525678275824,0.0,0.0,0.0,0.014657358933505026,0.012548386694107202,0.0
16,0.0,0.00330273504,19.0,8.2518708998016,0.0,-0.015820527665203133,0.0,0.0,10.0,0.3307967013720487,0.0,0.0,0.0,0.22421145600000003,0.0,0.0,0.0,-0.014435215199999973,0.0,0.0,0.0,-0.0014731199999999988,0.0018948922152221398,0.0,0.0,0.0328617987289183,0.0,0.6773639744294008,0.0,0.10503767294424111,0.0,0.0,0.0,0.9486273743426166,0.0,0.0,0.0,0.5182328918705227,0.0,0.0,0.0,0.0897875368694849,0.0,0.0,0.0,0.014657358933505026,0.019274934542980248,0.0
17,0.0,0.020823765708902403,19.0,8.367443408286722,0.0,-0.015820527665203133,0.0,0.0,10.0,0.3450287386920487,0.0,0.0,0.0,0.23730900480000003,0.0,0.0,0.0,-0.01139253551999997,0.0,0.0,0.0,-0.0033976799999999984,0.0019177818995402202,0.00032301347669803064,0.0,0.13095853661831686,0.0,0.6355568125686468,0.0,0.10503767294424111,0.0,0.0,0.0,0.9891568901520612,0.0,0.0,0.0,0.5442343238486509,0.0,0.0,0.0,0.0986958871693388,0.0,0.0,0.0,0.02399702363664293,0.019274029793846865,0.0032139435133067247
18,0.0,0.020823765708902403,19.0,8.453956781187072,0.0,-0.015820527665203133,0.0,0.0,10.0,0.3795810437640488,0.0,0.0,0.0,0.26547585408,0.0,0.0,0.0,-0.01139253551999997,0.0,0.0,0.0,-0.0033976799999999984,0.00185084521565158,0.00035306165929771066,0.0,0.13095853661831686,0.0,0.6118160963957379,0.0,0.10503767294424111,0.0,0.0,0.0,1.0437948303222833,0.0,0.0,0.0,0.594604458741999,0.0,0.0,0.0,0.0986958871693388,0.0,0.0,0.0,0.02399702363664293,0.01925052368982153,0.003224811220109363
19,0.0,0.020823765708902403,19.0,8.534498958761473,0.0,-0.015820527665203133,0.0,0.0,10.0,0.3936535645805477,0.0,0.0,0.0,0.27067195008,0.0,0.0,0.0,-0.0004298270399999582,0.0,0.0,0.0,-0.002867659199999997,0.00185084521565158,0.00035306165929771066,0.0,0.13095853661831686,0.0,0.5179445011727314,0.0,0.10503767294424111,0.0,0.0,0.0,1.0724974842366097,0.0,0.0,0.0,0.6074996449455345,0.0,0.0,0.0,0.13770692359332792,0.0,0.0,0.0,0.02464285105980879,0.01925052368982153,0.003224811220109363
20,0.0,0.025931752036761603,19.0,8.592269573423923,0.0,-0.015820527665203133,0.0,0.0,10.0,0.3936535645805477,0.0,0.0,0.0,0.3267458259840001,0.0,0.0,0.0,0.008871098400000048,0.0,0.0,0.0,-0.0027555820234029726,0.002885269834666213,0.00035306165929771066,0.0,0.13971565481496284,0.0,0.4672983329123923,0.0,0.10503767294424111,0.0,0.0,0.0,1.0724974842366097,0.0,0.0,0.0,0.6909819865173927,0.0,0.0,0.0,0.15366713464530166,0.0,0.0,0.0,0.02468109549244032,0.021980695888855154,0.003224811220109363
21,0.0,0.034548579383961615,19.0,8.6471794770389,0.0,-0.015820527665203133,0.0,0.0,10.0,0.4328532445805477,0.0,0.0,0.0,0.3602823122304,0.0,0.0,0.0,0.008871098400000048,0.0,0.0,0.0,-0.001966579378577738,0.0034037696194819766,0.00035306165929771066,0.0,0.16255548892536797,0.0,0.4482437486951562,0.0,0.10503767294424111,0.0,0.0,0.0,1.1001062232420835,0.0,0.0,0.0,0.7352524135739642,0.0,0.0,0.0,0.15366713464530166,0.0,0.0,0.0,0.02598335601681457,0.01802876681072672,0.003224811220109363
22,0.0,0.034548579383961615,19.0,8.715885536650475,0.0,-0.011582075372083129,0.0,0.0,10.0,0.4754340445805477,0.0,0.0,0.0,0.4020914139264,0.0,0.0,0.0,0.02040441840000005,0.0,0.0,0.0,-0.001966579378577738,0.0042316368035060095,0.0011794261270909423,0.0,0.16255548892536797,0.0,0.4383895440440128,0.0,0.11377831580458386,0.0,0.0,0.0,1.1625277957441065,0.0,0.0,0.0,0.7501960016634847,0.0,0.0,0.0,0.16416918499105168,0.0,0.0,0.0,0.02598335601681457,0.019678712806981847,0.008511682613947845
23,0.0,0.034548579383961615,19.0,8.78054132720812,0.0,-0.004795985107814328,0.0,0.0,10.0,0.5186299982338362,0.0,0.0,0.0,0.43701003959039997,0.0,0.0,0.0,0.027060854664960048,0.0,0.0,0.0,-0.001966579378577738,0.005427860377302052,0.0014071065152974794,0.0,0.16255548892536797,0.0,0.40801324317272036,0.0,0.12117177257964708,0.0,0.0,0.0,1.1893605430534684,0.0,0.0,0.0,0.7919169774782296,0.0,0.0,0.0,0.17639562000676487,0.0,0.0,0.0,0.02598335601681457,0.02240776127322946,0.008628791343576064
24,0.0,0.034548579383961615,19.0,8.833304975703292,0.0,-0.0007696718841599265,0.0,0.0,10.0,0.5186299982338362,0.0,0.0,0.0,0.4643459627903999,0.0,0.0,0.0,0.03330230426496005,0.0,0.0,0.0,-0.001966579378577738,0.005427860377302052,0.0015886178917207108,0.0,0.16255548892536797,0.0,0.3993701886711923,0.0,0.14195808320407624,0.0,0.0,0.0,1.1893605430534684,0.0,0.0,0.0,0.8141541696805411,0.0,0.0,0.0,0.172571374350983,0.0,0.0,0.0,0.02598335601681457,0.02240776127322946,0.009177988940143784
25,0.0,0.034548579383961615,19.0,8.89292543518105,0.0,-0.0007696718841599265,0.0,0.0,10.0,0.5408805813584171,0.0,0.0,0.0,0.4987344530304,0.0,0.0,0.0,0.03617251226496006,0.0,0.0,0.0,-0.001966579378577738,0.005108959970262053,0.0009684411346189965,0.0,0.16255548892536797,0.0,0.34167911174390847,0.0,0.14195808320407624,0.0,0.0,0.0,1.2431602951273306,0.0,0.0,0.0,0.8425060566412881,0.0,0.0,0.0,0.1784220407335832,0.0,0.0,0.0,0.02598335601681457,0.020889373005703128,0.011148238899709432
26,0.0,0.05569861418288642,19.0,8.92764038272346,0.0,-0.0007696718841599265,0.0,0.0,10.0,0.5636055240523568,0.0,0.0,0.0,0.51750997399296,0.0,0.0,0.0,0.040655047599360054,0.0,0.0,0.0,-0.001966579378577738,0.006924303844103847,0.0010661493290329202,0.0,0.21695837439173954,0.0,0.34155404369167025,0.0,0.14195808320407624,0.0,0.0,0.0,1.2897990254331397,0.0,0.0,0.0,0.8703697498423991,0.0,0.0,0.0,0.20502163476033022,0.0,0.0,0.0,0.02598335601681457,0.02706264519402327,0.01131224516242482
27,0.0,0.07058555915045145,19.0,8.947420443221388,0.0,0.003251950600261835,0.0,0.0,10.0,0.5665980168523567,0.0,0.0,0.0,0.550452881290752,0.0,0.0,0.0,0.048360478360320064,0.0,0.0,0.0,-0.001966579378577738,0.010099176020755296,0.0011328256975437323,0.0,0.2595246880871826,0.0,0.31056337061671296,0.0,0.15135526077234546,0.0,0.0,0.0,1.2992814683437655,0.0,0.0,0.0,0.8962338780416753,0.0,0.0,0.0,0.23996428395028374,0.0,0.0,0.0,0.02598335601681457,0.036164901154437046,0.011325407045990207
28,0.0,0.07058555915045145,19.0,8.990553705867313,0.0,0.0034699455589818386,0.0,0.0,10.0,0.6196594248523567,0.0,0.0,0.0,0.571787752666752,0.0,0.0,0.0,0.06981280019712006,0.0,0.0,0.0,-0.001966579378577738,0.008769177620755297,0.0013024547444425052,0.0,0.2595246880871826,0.0,0.31703906750310556,0.0,0.15136611841555458,0.0,0.0,0.0,1.3394278460040823,0.0,0.0,0.0,0.9312431485520414,0.0,0.0,0.0,0.2668249923156335,0.0,0.0,0.0,0.02598335601681457,0.03695590738532282,0.011406043249878291
29,0.0,0.08093282471625281,19.0,8.994795967315143,0.0,0.0034699455589818386,0.0,0.0,10.0,0.6497840320331656,0.0,0.0,0.0,0.622556218622592,0.0,0.0,0.0,0.08607208671648006,0.0,0.0,0.0,-1.5321778577736395e-05,0.013085086532593113,0.0006630614664421164,0.0,0.276571605989663,0.0,0.30657214316989795,0.0,0.15136611841555458,0.0,0.0,0.0,1.369404736796467,0.0,0.0,0.0,0.9756835448360832,0.0,0.0,0.0,0.2976275695282273,0.0,0.0,0.0,0.03255368814355232,0.04974589139328255,0.008120486145760752
30,0.0,0.08093282471625281,19.0,9.017350809346143,0.0,0.010430361903769675,0.0,0.0,10.0,0.6725704763416509,0.0,0.0,0.0,0.6436600572913921,0.0,0.0,0.0,0.08829074881209607,0.0,0.0,0.0,0.002044468045422265,0.013615362903793114,-0.00015213634914412695,0.0,0.276571605989663,0.0,0.29294864414548766,0.0,0.166312024358461,0.0,0.0,0.0,1.385836568088132,0.0,0.0,0.0,1.0046857885840628,0.0,0.0,0.0,0.310400963540293,0.0,0.0,0.0,0.04778778629019904,0.04974637090623586,0.012138222809190424
31,0.0,0.08093282471625281,19.0,9.032828421342595,0.0,0.01781019681717755,0.0,0.0,10.0,0.678258476341651,0.0,0.0,0.0,0.6864805314512641,0.0,0.0,0.0,0.09259484689209607,0.0,0.0,0.0,0.002044468045422265,0.015715072353086574,0.0003811633936423829,0.0,0.276571605989663,0.0,0.29589386892145914,0.0,0.18137661128133842,0.0,0.0,0.0,1.3986526876846266,0.0,0.0,0.0,1.050057356684059,0.0,0.0,0.0,0.32235882632541235,0.0,0.0,0.0,0.04778778629019904,0.05533815879406545,0.01050729477644171
32,0.0,0.1159286790583647,19.0,9.080645035156243,0.0,0.01781019681717755,0.0,0.0,10.0,0.706225196984851,0.0,0.0,0.0,0.6971442486789889,0.0,0.0,0.0,0.10876653367430407,0.0,0.0,0.0,0.004278093174000172,0.018679396501116274,-0.0005903443805744089,0.0,0.41755172531010637,0.0,0.26876348557961993,0.0,0.18137661128133842,0.0,0.0,0.0,1.4243260962079805,0.0,0.0,0.0,1.0629160628901162,0.0,0.0,0.0,0.3496011623477158,0.0,0.0,0.0,0.06471353791857958,0.06234800802088748,0.016234733007027723
33,0.0,0.1159286790583647,19.0,9.09022988423242,0.0,0.01781019681717755,0.0,0.0,10.0,0.7350251969848509,0.0,0.0,0.0,0.6983618862014209,0.0,0.0,0.0,0.12658111931704327,0.0,0.0,0.0,0.004278093174000172,0.02032680277488728,0.0008517940808931579,0.0,0.41755172531010637,0.0,0.2799602876349103,0.0,0.18137661128133842,0.0,0.0,0.0,1.4387983934494566,0.0,0.0,0.0,1.0655198930832297,0.0,0.0,0.0,0.38184996220718587,0.0,0.0,0.0,0.06471353791857958,0.07127092895673788,0.018501289146837557
34,0.0,0.1279219560358239,19.0,9.102147260585731,0.0,0.01781019681717755,0.0,0.0,10.0,0.7350251969848509,0.0,0.0,0.0,0.7182905179868929,0.0,0.0,0.0,0.12658111931704327,0.0,0.0,0.0,0.004762398712477303,0.02106361865513262,0.0011063026279883837,0.0,0.43105538433876206,0.0,0.2636602456481902,0.0,0.18137661128133842,0.0,0.0,0.0,1.4387983934494566,0.0,0.0,0.0,1.0805087652016205,0.0,0.0,0.0,0.38184996220718587,0.0,0.0,0.0,0.064770509229687,0.07139736864726348,0.018860897767691624
35,0.0,0.1529525212946455,19.0,9.135586849224444,0.0,0.023386498270970633,0.0,0.0,10.0,0.738005285329942,0.0,0.0,0.0,0.7450569010478317,0.0,0.0,0.0,0.12658111931704327,0.0,0.0,0.0,0.004762398712477303,0.022340355594989016,0.0017520667204772946,0.0,0.4913565071826087,0.0,0.24946590327088322,0.0,0.18668179792155076,0.0,0.0,0.0,1.4471551552795576,0.0,0.0,0.0,1.1247744720637356,0.0,0.0,0.0,0.38184996220718587,0.0,0.0,0.0,0.064770509229687,0.07706159264804605,0.0211341720382922
36,0.0,0.18199178692079435,19.0,9.145897202208786,0.0,0.028299601745421073,0.0,0.0,10.0,0.738005285329942,0.0,0.0,0.0,0.7502490721790578,0.0,0.0,0.0,0.13114935083704327,0.0,0.0,0.0,0.007428634192159531,0.02898901608897711,0.00585411232018167,0.0,0.5621677465179422,0.0,0.23781777287500022,0.0,0.20078787679591606,0.0,0.0,0.0,1.4471551552795576,0.0,0.0,0.0,1.1302888392787054,0.0,0.0,0.0,0.3892824263465494,0.0,0.0,0.0,0.06981114427310502,0.09735782703890775,0.033766319334062066
37,0.0,0.18199178692079435,19.0,9.142880914605511,0.0,0.02836324123192181,0.0,0.0,10.0,0.7416707638579422,0.0,0.0,0.0,0.7631713359022733,0.0,0.0,0.0,0.1356667160850433,0.0,0.0,0.0,0.00917667519055953,0.029302165931006117,0.007385131971785609,0.0,0.5621677465179422,0.0,0.23521642752805982,0.0,0.20077990554934882,0.0,0.0,0.0,1.4554061724867908,0.0,0.0,0.0,1.1519549688290118,0.0,0.0,0.0,0.391409818436223,0.0,0.0,0.0,0.0849782685374768,0.0973079101823857,0.03574978018293263
38,0.0,0.18199178692079435,19.0,9.153146315055036,0.0,0.02836324123192181,0.0,0.0,10.0,0.7721566091827421,0.0,0.0,0.0,0.7800746345267136,0.0,0.0,0.0,0.14055658340866567,0.0,0.0,0.0,0.009262689996864233,0.031352005331165625,0.009036392253056483,0.0,0.5621677465179422,0.0,0.23473068358892177,0.0,0.20077990554934882,0.0,0.0,0.0,1.4734189356269118,0.0,0.0,0.0,1.1708006878991184,0.0,0.0,0.0,0.4061949602631893,0.0,0.0,0.0,0.08497235279790269,0.10241295154838814,0.041033273309887736
39,0.0,0.18199178692079435,19.0,9.151945328021888,0.0,0.03732983323192181,0.0,0.0,10.0,0.7953555813271059,0.0,0.0,0.0,0.803911711779813,0.0,0.0,0.0,0.1447380392806657,0.0,0.0,0.0,0.022801809057283864,0.033217961067078805,0.010289261897979095,0.0,0.5621677465179422,0.0,0.25214550652129664,0.0,0.23560696121699995,0.0,0.0,0.0,1.486965261554522,0.0,0.0,0.0,1.1848053434909596,0.0,0.0,0.0,0.41887565571512,0.0,0.0,0.0,0.15883536385179103,0.1046029117432363,0.0425966490254927
40,0.0,0.18199178692079435,19.0,9.148588070545053,0.0,0.03732983323192181,0.0,0.0,10.0,0.8232483813271059,0.0,0.0,0.0,0.8167720651054033,0.0,0.0,0.0,0.1559379588631014,0.0,0.0,0.0,0.03838223593645917,0.04565284833162123,0.01284793378670689,0.0,0.5621677465179422,0.0,0.2602184886672923,0.0,0.23560696121699995,0.0,0.0,0.0,1.5063100513919394,0.0,0.0,0.0,1.196958775694173,0.0,0.0,0.0,0.4541934655309025,0.0,0.0,0.0,0.2173666867420911,0.13303026122389927,0.04909059801654976
41,0.0,0.1898580019061312,19.0,9.161559446978039,0.0,0.03732983323192181,0.0,0.0,10.0,0.823608884923906,0.0,0.0,0.0,0.8431772082878943,0.0,0.0,0.0,0.16870990307981792,0.0,0.0,0.0,0.03838223593645917,0.05038440886105633,0.01520772067554444,0.0,0.56506217238765,0.0,0.237455890575326,0.0,0.23560696121699995,0.0,0.0,0.0,1.5072920487357881,0.0,0.0,0.0,1.2038282822559758,0.0,0.0,0.0,0.4775043888611364,0.0,0.0,0.0,0.2173666867420911,0.1386819883010523,0.05210075654301451
42,0.0,0.2030345722547261,19.0,9.19332077430951,0.0,0.04538568385011812,0.0,0.0,10.0,0.841608884923906,0.0,0.0,0.0,0.8561306826321992,0.0,0.0,0.0,0.17048999643967555,0.0,0.0,0.0,0.03842844407326522,0.051706669640297964,0.015207765361624947,0.0,0.5757434173620454,0.0,0.22354249743507598,0.0,0.2638454767603459,0.0,0.0,0.0,1.5080966150498676,0.0,0.0,0.0,1.2202797910101915,0.0,0.0,0.0,0.48444427944176693,0.0,0.0,0.0,0.21735901349153897,0.14605287158884767,0.05210074602584884
43,0.0,0.2030345722547261,19.0,9.208664646775652,0.0,0.06281456244842532,0.0,0.0,10.0,0.8480888849239059,0.0,0.0,0.0,0.8602682871448084,0.0,0.0,0.0,0.1867311317006282,0.0,0.0,0.0,0.04380626554138239,0.06663948377696369,0.020327859328999352,0.0,0.5757434173620454,0.0,0.20561703121433736,0.0,0.30640601832138337,0.0,0.0,0.0,1.5181995912185773,0.0,0.0,0.0,1.2272572821742946,0.0,0.0,0.0,0.5177480207167319,0.0,0.0,0.0,0.235753099290539,0.16230880788032717,0.06965546568220338
44,0.0,0.2030345722547261,19.0,9.223306383714355,0.0,0.06281456244842532,0.0,0.0,10.0,0.8794078534137242,0.0,0.0,0.0,0.867888461996953,0.0,0.0,0.0,0.19352445671239285,0.0,0.0,0.0,0.04380626554138239,0.07377670010006825,0.020327859328999352,0.0,0.5757434173620454,0.0,0.20160809022976722,0.0,0.30640601832138337,0.0,0.0,0.0,1.5349821790529417,0.0,0.0,0.0,1.2377786011466791,0.0,0.0,0.0,0.5244491457693138,0.0,0.0,0.0,0.235753099290539,0.17682202423857657,0.06965546568220338
45,0.0,0.2030345722547261,19.0,9.246280649784698,0.0,0.06281456244842532,0.0,0.0,10.0,0.8794078534137242,0.0,0.0,0.0,0.8766338959142314,0.0,0.0,0.0,0.22160832265914787,0.0,0.0,0.0,0.04380626554138239,0.07377670010006825,0.020327859328999352,0.0,0.5757434173620454,0.0,0.1962772717454807,0.0,0.30640601832138337,0.0,0.0,0.0,1.5349821790529417,0.0,0.0,0.0,1.251972253772193,0.0,0.0,0.0,0.5549776449699182,0.0,0.0,0.0,0.235753099290539,0.17682202423857657,0.06965546568220338
46,0.0,0.21221491761536246,19.0,9.254053962992678,0.0,0.06281456244842532,0.0,0.0,10.0,0.9079520101977242,0.0,0.0,0.0,0.893598429386378,0.0,0.0,0.0,0.22160832265914787,0.0,0.0,0.0,0.04484244045947314,0.07819597331192278,0.022971551802637404,0.0,0.5877710767972322,0.0,0.20320139325308106,0.0,0.30640601832138337,0.0,0.0,0.0,1.5681348631928824,0.0,0.0,0.0,1.279371602461263,0.0,0.0,0.0,0.5549776449699182,0.0,0.0,0.0,0.24284934267117292,0.18705942727611305,0.07214465223543574
47,0.0,0.21221491761536246,19.0,9.267713410641118,0.0,0.06281456244842532,0.0,0.0,10.0,0.9252320101977242,0.0,0.0,0.0,0.9177906142817992,0.0,0.0,0.0,0.2260985265119479,0.0,0.0,0.0,0.04810014844461331,0.08752622572587303,0.022971551802637404,0.0,0.5877710767972322,0.0,0.18744597988079964,0.0,0.30640601832138337,0.0,0.0,0.0,1.587273564729321,0.0,0.0,0.0,1.2887524176375442,0.0,0.0,0.0,0.5573887925619205,0.0,0.0,0.0,0.24345979677421997,0.21183769211341869,0.07214465223543574
48,0.0,0.22782734090048293,19.0,9.267577576104753,0.0,0.06931668084842531,0.0,0.0,10.0,0.9682870685872534,0.0,0.0,0.0,0.9248123183245182,0.0,0.0,0.0,0.22623594384355503,0.0,0.0,0.0,0.04903459883283984,0.09325422661077502,0.03126465867185673,0.0,0.602477791125503,0.0,0.1920217238218289,0.0,0.33842498180153446,0.0,0.0,0.0,1.5971544882689683,0.0,0.0,0.0,1.2998573234796535,0.0,0.0,0.0,0.5579027244360361,0.0,0.0,0.0,0.24916595106924438,0.22722342400707132,0.09392178788988152
49,0.0,0.22782734090048293,19.0,9.280560808631838,0.0,0.07758326384346931,0.0,0.0,10.0,0.9778083485872535,0.0,0.0,0.0,0.931017324737179,0.0,0.0,0.0,0.23273024954083504,0.0,0.0,0.0,0.05987347999289042,0.1009666909001603,0.03445744098490862,0.0,0.602477791125503,0.0,0.18248338803620434,0.0,0.3605023409824621,0.0,0.0,0.0,1.6169463277917155,0.0,0.0,0.0,1.305599073178634,0.0,0.0,0.0,0.565202663586693,0.0,0.0,0.0,0.2652285803699208,0.23160152952372642,0.09458931082489577
