,0,1
0,0.0,0.0
1,0.00040439778508800017,0.002753426188217805
2,0.0015767015546880006,0.00842535610622853
3,0.003209617797120001,0.011718585890842185
4,0.003617929681920001,0.012296720946179517
5,0.0036695678515200015,0.012400249336615007
6,0.003474199065600001,0.01200338013177021
7,0.003219083043840001,0.01112971470959104
8,0.005109943499413414,0.017614331551639942
9,0.004840810786869471,0.016801133439640716
10,0.00519515338243153,0.01853575231712705
11,0.00519515338243153,0.01853575231712705
12,0.004982064246815529,0.01848876896031813
13,0.00689948580047953,0.026939639486674334
14,0.011319603215212783,0.043034958859212505
15,0.014599483151212784,0.051421041121906035
16,0.022601443385948078,0.07594271464090811
17,0.022631491620188023,0.07593435998836146
18,0.02515282946907295,0.07864226149194743
19,0.02866695886680028,0.08619871100805593
20,0.03166523994636097,0.0928041714308225
21,0.04034488938933617,0.10450023401771648
22,0.04726745195961419,0.11217500621644047
23,0.05084399200696945,0.11363727468912398
24,0.05352567013816945,0.11591277016904827
25,0.06345888972042477,0.12945548232635962
26,0.07460110407797407,0.14867100520643872
27,0.08933532948512908,0.1705383887610232
28,0.095789393734586,0.18047264946828473
29,0.10695518815355047,0.1972692905964697
30,0.1121451251840514,0.2069093163954723
31,0.12703429252279044,0.2276885350471497
32,0.13909519231314302,0.23901788737305016
33,0.1442660093942346,0.24741642446974854
34,0.15912888712395898,0.25478654546975343
35,0.16821182127519432,0.2711506076160043
36,0.18657051426173454,0.2963686236656456
37,0.193189606649693,0.3044075041618148
38,0.21179481235219325,0.3373243339581908
39,0.23646606606120124,0.3667595451856316
40,0.2747526198267837,0.41815930739008716
41,0.29364767868355957,0.42587237634263403
42,0.31957743853052223,0.43850634265099014
43,0.3454616307542881,0.4598775228437732
44,0.36610189581251495,0.478451132355711
45,0.38737558973789576,0.4925010406027034
46,0.4077603525247727,0.5083820404768068
47,0.4204722459001073,0.5228868483441155
48,0.43630291569027635,0.5357413316732849
49,0.4664586248707988,0.5439582441106121
50,0.4871910323202839,0.5577443409000038
51,0.5096989723703885,0.56693828625987
52,0.5290917204923307,0.5732239252423458
53,0.5536071358921805,0.5870569434929904
54,0.5785598333483847,0.5986650441997616
55,0.6003803863704147,0.600904841157233
56,0.6251600973181091,0.6021500389995601
57,0.6403114740536473,0.6106245828617536
58,0.65564809685173,0.6083979226596716
59,0.695469418065124,0.6285851147608363
60,0.722025125518513,0.6341005372312709
61,0.7434070071067638,0.6395017375249588
62,0.7571392265251494,0.6549281492555518
63,0.785476506189988,0.6503151600158331
64,0.8190110182691278,0.6561680405943507
65,0.8415605847658023,0.6545702397166865
66,0.8590101132711774,0.6578387447109085
67,0.8745414031379305,0.6620995507040022
68,0.8966570059367226,0.6732710159948053
69,0.9090096944906308,0.6728216779267399
70,0.9388784316485821,0.6667901962830969
71,0.9703614361666811,0.6754109514433468
72,0.9922684531008324,0.6821064460989184
73,1.0174755307931092,0.6826549500809604
74,1.0382763868237237,0.6721448339932488
75,1.0448669070593686,0.6752139721201658
76,1.0694740136676415,0.6693492004934541
77,1.0793127463760994,0.6661165793127216
78,1.1055925445590415,0.6565332174825474
79,1.1225625526828744,0.6521372470411264
80,1.1442963284341783,0.6390699220734745
81,1.1754656407985964,0.643783543720569
82,1.196049387148607,0.6364294668658605
83,1.2171126121272946,0.6357077993533745
84,1.245031339766494,0.641584608400194
85,1.2590832798763187,0.6372782473587214
86,1.273631675791139,0.6348178749893053
87,1.30010262767961,0.6346679289866136
88,1.3262469088525122,0.6360174259972843
89,1.3437746171171219,0.6344943736055524
90,1.3487842980374567,0.6404812903106911
91,1.3592283779052579,0.6372161542771274
92,1.3786465519852182,0.6291893362187753
93,1.3843574238697496,0.6292731520565579
94,1.3974712977590458,0.6233561767906806
95,1.4049322072685155,0.6180684475273286
96,1.422254514538423,0.6124069475245977
97,1.4466217744412027,0.6045453302864628
98,1.4588353070587499,0.607262269514987
99,1.468028685839425,0.6044142521333717
100,1.4782474683814544,0.6040470910764835
101,1.491247927123728,0.5951200518271599
102,1.5085873880914613,0.5883780316270111
103,1.5204796834476062,0.576849352736148
104,1.5261264882765868,0.5804798372230192
105,1.5423742149183468,0.5734326648304914
106,1.5640003782370215,0.5541711142697782
107,1.5746071758566538,0.5554986604853234
108,1.5804480432967347,0.5522847092927319
109,1.5888297388510526,0.5513265359949285
110,1.5996174761665691,0.5472459643775848
111,1.615140369457742,0.5454063682453032
112,1.625218882460907,0.5465133714266718
113,1.6458823565187453,0.5445478298924141
114,1.654424054984315,0.5423297047813869
115,1.66879584950077,0.5258443576104607
116,1.6768078060723628,0.5227443989212036
117,1.685992567664157,0.5228553780372642
118,1.698516154689985,0.5092036066930469
119,1.7062234136313605,0.5098095075643158
120,1.713351724172726,0.5077072746170808
121,1.7192788862253918,0.505912796432147
122,1.7313720968863688,0.5119177857811237
123,1.7369512468816763,0.5106873470762279
124,1.7456442634322602,0.505789301594271
125,1.7624686142753507,0.48535514409396907
126,1.7690249492965604,0.48533842621468803
127,1.7743881898773168,0.48860622813657695
128,1.7824060279825968,0.48779884320263306
129,1.7932574778807027,0.48974701426020156
130,1.809010861632639,0.48367066755366134
131,1.818360875963703,0.4693839947166186
132,1.8294713469164814,0.45319836775230266
133,1.8320343620024624,0.44957338109430034
134,1.836062120933719,0.44802538642525497
135,1.8432605146120309,0.43754222505550383
136,1.8507368956937693,0.4346428692890165
137,1.8598942202921853,0.42939152400738917
138,1.8688864335927144,0.4267307582270137
139,1.8714362878160988,0.4275912567830198
140,1.8805566767172988,0.4104591682187701
141,1.888379616121245,0.4078945983101365
142,1.8913658597403236,0.4088675737676859
143,1.9053264116829762,0.40504380353622316
144,1.910573552082235,0.4041550716732225
145,1.9213792736890674,0.3985143883552507
146,1.9287911164035378,0.3928683702712215
147,1.937700016168484,0.3684747826245661
148,1.9428607638225972,0.36369989305400224
149,1.9486215759792787,0.35461273448316705
150,1.9615340031669275,0.3469907406252605
151,1.9649059366519221,0.34560612553514364
152,1.971307808796999,0.350838617090085
153,1.9752842419490377,0.3528677364221557
154,1.9823534003766554,0.3539442494939569
155,1.9862616511573756,0.35129636378965684
156,1.9911870738705977,0.35239857896792753
157,1.9925671960066875,0.3512586154230155
158,1.9970881613395102,0.3477753465309894
159,2.000388190883683,0.35105427662451305
160,2.011416291404284,0.34219906485779034
161,2.0176467183409885,0.34190581192193387
162,2.0181461618046876,0.3399920596638371
163,2.0207616551807175,0.3374783790133852
164,2.025280175067887,0.33804889621557643
165,2.0273819735234704,0.3349343444338193
166,2.03044139207123,0.34071339245501125
167,2.0345798975144054,0.3405663905229558
168,2.0366162525823555,0.3370725913778568
169,2.0433619933146168,0.3402048125247045
170,2.0454786197755066,0.3392878766796247
171,2.043315894529151,0.33711246301899284
172,2.0456598436081546,0.3324749792864671
173,2.046796460808013,0.33116702966820616
174,2.0481990391768115,0.330066427043857
175,2.0480678299338204,0.32514472300560177
176,2.0522137120546207,0.3306883823033664
177,2.055094387334677,0.32856445643258086
178,2.0606801430199595,0.3393169613689364
179,2.060277027493564,0.33910188843013644
180,2.0616073874378675,0.3369890234637863
181,2.0647508036162288,0.3368708705944107
182,2.0657634671673017,0.3328929177072127
183,2.0721100768845986,0.3460180901650916
184,2.072923881836098,0.34604807666108384
185,2.0785726901038393,0.3321827640802072
186,2.0814815099345574,0.33494426534629346
187,2.0811542119270903,0.3339358747968547
188,2.084947276574705,0.34032784155160134
189,2.085159473513951,0.3398886053679827
190,2.08479082896452,0.33942486140020856
191,2.0887745998410203,0.3407992320625647
192,2.0869266043851087,0.3379277515983269
193,2.088142032187825,0.3325281833432915
194,2.0923487916176944,0.3235207825508211
195,2.0920229926382676,0.3219216348645846
196,2.092587573423261,0.32202947083183225
197,2.095439432520647,0.3178218301300713
198,2.100118121562993,0.3214042610455723
199,2.0991051665137603,0.31599245660849284
200,2.1014845615760054,0.317668031177675
201,2.1035468129208366,0.3214573139106128
202,2.1099599621467164,0.31306575326717045
203,2.1111175912582727,0.31386784374956544
